zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
15.0,-0.14,1.114545415100374,0.45223085820247483,0.5455115834663948,-0.0317909370174763,662.0
15.0,-0.13749999999999996,1.1177524773264635,0.45055145897956517,0.5437885083054866,-0.032584500516951664,662.0
15.0,-0.135,1.1210427031185637,0.44882491656791285,0.5420175216020592,-0.033392005922159886,662.0
15.0,-0.13249999999999995,1.1244111894666056,0.44705397636145755,0.5402008219415652,-0.034211708209402135,662.0
15.0,-0.13,1.1278529031722733,0.4452414794983426,0.5383406956162431,-0.03504185584035176,661.0
15.0,-0.12749999999999995,1.1313627621685667,0.4433903158076877,0.5364394782273862,-0.03588071472353807,661.0
15.0,-0.125,1.1349357096623913,0.4415033803453827,0.5344995192695717,-0.036726589403417796,661.0
15.0,-0.12249999999999994,1.1385667795160865,0.4395835345286275,0.5325231504894924,-0.03757784110628982,661.0
15.0,-0.12,1.1422511519550167,0.4376335724998042,0.5305126585002742,-0.038432902480083304,659.0
15.0,-0.11749999999999994,1.1459841992879978,0.4356561930033639,0.5284702618556979,-0.03929028904377796,659.0
15.0,-0.11499999999999999,1.1497615218232984,0.4336539767676074,0.526398092553543,-0.04014860750408436,659.0
15.0,-0.11249999999999993,1.1535789745410368,0.43162936915214567,0.5242981817595911,-0.041006561199401444,658.0
15.0,-0.10999999999999999,1.1574326853469152,0.4295846676575933,0.5221724494135077,-0.041862952997078345,660.0
15.0,-0.10750000000000004,1.161319065889501,0.4275220137877636,0.5200226972973215,-0.04271668600300894,660.0
15.0,-0.10499999999999998,1.1652348159955672,0.42544338869920134,0.5178506051117324,-0.04356676245031938,659.0
15.0,-0.10250000000000004,1.169176922778143,0.42335061205948793,0.5156577290928197,-0.04441228112104668,659.0
15.0,-0.09999999999999998,1.1731426554248574,0.42124534355216164,0.5134455027215961,-0.0452524336291115,658.0
15.0,-0.09750000000000003,1.1771295565927165,0.41912908650295067,0.5112152391111541,-0.04608649985865202,657.0
15.0,-0.09499999999999997,1.1811354312353572,0.4170031931534802,0.5089681346967894,-0.04691384281379155,657.0
15.0,-0.09250000000000003,1.1851583335784903,0.4148688711650658,0.5067052739012303,-0.04773390309638511,657.0
15.0,-0.08999999999999997,1.1891965528526198,0.41272719099399585,0.5044276344960862,-0.04854619319146808,656.0
15.0,-0.08750000000000002,1.1932485982867165,0.4105790938370247,0.5021360934244277,-0.04935029170493312,656.0
15.0,-0.08499999999999996,1.1973131837718263,0.4084253998990506,0.49983143289142695,-0.05014583766709783,656.0
