Tw,model,variable,z,value,d1_dz,d2_dz2
2.0,Boussinesq,F,13.69,2.9561436065433816e-07,-3.591544512423818e-07,4.3573630465212505e-07
2.0,Boussinesq,F,13.700000000000001,2.9204460294639746e-07,-3.548235887044663e-07,4.3045723992615593e-07
2.0,Boussinesq,F,13.71,2.8851788888024835e-07,-3.5054530644385807e-07,4.2525784298886284e-07
2.0,Boussinesq,F,13.72,2.8503369681752043e-07,-3.4631843184468923e-07,4.2015887479963755e-07
2.0,Boussinesq,F,13.73,2.815915202433547e-07,-3.4214212894786545e-07,4.1510588101219145e-07
2.0,Boussinesq,F,13.74,2.781908542385633e-07,-3.380163142244456e-07,4.100767689593784e-07
2.0,Boussinesq,F,13.75,2.7483119395886593e-07,-3.339405935686781e-07,4.0512310449117715e-07
2.0,Boussinesq,F,13.76,2.7151204236718986e-07,-3.299138521346222e-07,4.0026533426652065e-07
2.0,Boussinesq,F,13.77,2.6823291691617366e-07,-3.259352868833478e-07,3.954518063405078e-07
2.0,Boussinesq,F,13.780000000000001,2.649933366295225e-07,-3.220048160078115e-07,3.9066082307335326e-07
2.0,Boussinesq,F,13.790000000000001,2.61792820596017e-07,-3.181220704218802e-07,3.8594128626588876e-07
2.0,Boussinesq,F,13.8,2.58630895221085e-07,-3.1428599028249386e-07,3.813133078180324e-07
2.0,Boussinesq,F,13.81,2.5550710079036724e-07,-3.104958042655197e-07,3.767279021610734e-07
2.0,Boussinesq,F,13.82,2.5242097913577476e-07,-3.067514322392726e-07,3.7216378232221867e-07
2.0,Boussinesq,F,13.83,2.493720721455819e-07,-3.030525286190755e-07,3.6766731558872094e-07
2.0,Boussinesq,F,13.84,2.4635992856339337e-07,-2.993980859274983e-07,3.6325826161361743e-07
2.0,Boussinesq,F,13.85,2.4338411042703206e-07,-2.957873633868033e-07,3.5889017152979295e-07
2.0,Boussinesq,F,13.86,2.404441812956574e-07,-2.922202824969026e-07,3.545421821550956e-07
2.0,Boussinesq,F,13.870000000000001,2.3753970477709363e-07,-2.886965197437009e-07,3.5025824980308836e-07
2.0,Boussinesq,F,13.88,2.3467025090078301e-07,-2.8521511750084034e-07,3.4605776676539873e-07
2.0,Boussinesq,F,13.89,2.3183540242707694e-07,-2.817753644083931e-07,3.41896697141326e-07
2.0,Boussinesq,F,13.9,2.2903474361261526e-07,-2.7837718355801396e-07,3.37754612573651e-07
2.0,Boussinesq,F,13.91,2.262678587559168e-07,-2.7502027215692023e-07,3.3367317629793704e-07
2.0,Boussinesq,F,13.92,2.23534338169477e-07,-2.7170372003205535e-07,3.296714002363476e-07
2.0,Boussinesq,F,13.93,2.2083378435527578e-07,-2.684268441521934e-07,3.257075433573226e-07
2.0,Boussinesq,F,13.94,2.1816580128643323e-07,-2.6518956916490904e-07,3.2176162103991605e-07
2.0,Boussinesq,F,13.950000000000001,2.155299929719772e-07,-2.619916117313947e-07,3.178731158703534e-07
2.0,Boussinesq,F,13.96,2.1292596905180496e-07,-2.5883210684750153e-07,3.140606488213912e-07
2.0,Boussinesq,F,13.97,2.103533508350273e-07,-2.55710398754967e-07,3.102846612379023e-07
2.0,Boussinesq,F,13.98,2.0781176107670573e-07,-2.526264136227436e-07,3.06525619227166e-07
2.0,Boussinesq,F,13.99,2.0530082256257253e-07,-2.495798863704238e-07,3.0282093191594977e-07
2.0,Boussinesq,F,14.0,2.0282016334929735e-07,-2.4656999498442476e-07,2.991888204267167e-07
2.0,Boussinesq,F,14.01,2.0036942266288415e-07,-2.435961099618896e-07,2.955918011074372e-07
2.0,Boussinesq,F,14.02,1.9794824115005966e-07,-2.4065815896227615e-07,2.920107961170232e-07
2.0,Boussinesq,F,14.030000000000001,1.9555625948363828e-07,-2.3775589403954878e-07,2.884812433592543e-07
2.0,Boussinesq,F,14.040000000000001,1.9319312326926836e-07,-2.3488853409509066e-07,2.8502095712548827e-07
2.0,Boussinesq,F,14.05,1.9085848880173656e-07,-2.3205547489703915e-07,2.8159442645687166e-07
2.0,Boussinesq,F,14.06,1.8855201377132766e-07,-2.2925664556595336e-07,2.78183033336571e-07
2.0,Boussinesq,F,14.07,1.862733558904176e-07,-2.2649181423030786e-07,2.7482034192386253e-07
2.0,Boussinesq,F,14.08,1.840221774867216e-07,-2.237602387274762e-07,2.715237541245734e-07
2.0,Boussinesq,F,14.09,1.8179815111586817e-07,-2.210613391478165e-07,2.6825963404479824e-07
2.0,Boussinesq,F,14.1,1.7960095070376537e-07,-2.1839504604658038e-07,2.6500982580783095e-07
2.0,Boussinesq,F,14.11,1.7743025019493667e-07,-2.1576114263165998e-07,2.6180611275248365e-07
2.0,Boussinesq,F,14.120000000000001,1.7528572785113189e-07,-2.1315892379153037e-07,2.5866548057126516e-07
2.0,Boussinesq,F,14.13,1.7316707171910577e-07,-2.105878330202343e-07,2.555560754855834e-07
2.0,Boussinesq,F,14.14,1.710739711907273e-07,-2.080478022818188e-07,2.5246020468313014e-07
2.0,Boussinesq,F,14.15,1.6900611567346948e-07,-2.055386289265718e-07,2.494079592096189e-07
2.0,Boussinesq,F,14.16,1.6696319861219594e-07,-2.0305964309762652e-07,2.464159059951861e-07
2.0,Boussinesq,F,14.17,1.6494492281151705e-07,-2.0061031080666818e-07,2.434538847548735e-07
2.0,Boussinesq,F,14.18,1.6295099239606267e-07,-1.9819056540252916e-07,2.405046655531616e-07
2.0,Boussinesq,F,14.19,1.6098111150346655e-07,-1.9580021749560505e-07,2.3759673154805844e-07
2.0,Boussinesq,F,14.200000000000001,1.5903498804615028e-07,-1.9343863077156768e-07,2.3474622951590187e-07
2.0,Boussinesq,F,14.21,1.5711233888803492e-07,-1.9110529290528668e-07,2.3192460817290967e-07
2.0,Boussinesq,F,14.22,1.5521288218804462e-07,-1.888001386081096e-07,2.291150991662013e-07
2.0,Boussinesq,F,14.23,1.5333633611587283e-07,-1.8652299092196275e-07,2.2634465818419394e-07
2.0,Boussinesq,F,14.24,1.5148242236960545e-07,-1.842732454444258e-07,2.2362901172114877e-07
2.0,Boussinesq,F,14.25,1.496508712069844e-07,-1.8205041068753984e-07,2.209411370543612e-07
2.0,Boussinesq,F,14.26,1.4784141415585472e-07,-1.798544227033387e-07,2.1826472510157273e-07
2.0,Boussinesq,F,14.27,1.4605378275291768e-07,-1.776851161855085e-07,2.1562528068036938e-07
2.0,Boussinesq,F,14.280000000000001,1.4428771183214432e-07,-1.7554191708973103e-07,2.1303811083831516e-07
2.0,Boussinesq,F,14.290000000000001,1.4254294441112284e-07,-1.7342435396874188e-07,2.1047764475043873e-07
2.0,Boussinesq,F,14.3,1.4081922475276957e-07,-1.7133236419472233e-07,2.0792802945889628e-07
2.0,Boussinesq,F,14.31,1.3911629712722846e-07,-1.6926579337956406e-07,2.0541339190484861e-07
2.0,Boussinesq,F,14.32,1.3743390888517836e-07,-1.6722409635662545e-07,2.0294862141513114e-07
2.0,Boussinesq,F,14.33,1.3577181520009602e-07,-1.652068209512615e-07,2.0050952601362375e-07
2.0,Boussinesq,F,14.34,1.341297724661532e-07,-1.6321390583635305e-07,1.9808070487290996e-07
2.0,Boussinesq,F,14.35,1.3250753708336903e-07,-1.612452068538034e-07,1.9568497655621966e-07
2.0,Boussinesq,F,14.36,1.309048683290772e-07,-1.5930020630522876e-07,1.9333681537950776e-07
2.0,Boussinesq,F,14.370000000000001,1.2932153295726425e-07,-1.5737847054621301e-07,1.9101333872677232e-07
2.0,Boussinesq,F,14.38,1.277572989181527e-07,-1.5547993953069304e-07,1.8869959324137739e-07
2.0,Boussinesq,F,14.39,1.2621193416665047e-07,-1.5360447868138553e-07,1.8641715532032764e-07
2.0,Boussinesq,F,14.4,1.2468520934452506e-07,-1.5175159642428657e-07,1.8418008748784963e-07
2.0,Boussinesq,F,14.41,1.231769022381648e-07,-1.4992087693162863e-07,1.8196675016828427e-07
2.0,Boussinesq,F,14.42,1.2168679180589256e-07,-1.4811226142092097e-07,1.7976263217952644e-07
2.0,Boussinesq,F,14.43,1.2021465700974643e-07,-1.4632562428803818e-07,1.7758813080483348e-07
2.0,Boussinesq,F,14.44,1.1876027932013186e-07,-1.4456049880482437e-07,1.7545690092829156e-07
2.0,Boussinesq,F,14.450000000000001,1.1732344703364974e-07,-1.428164862694721e-07,1.7334848301601856e-07
2.0,Boussinesq,F,14.46,1.1590394959474222e-07,-1.4109352914450376e-07,1.712488021463757e-07
2.0,Boussinesq,F,14.47,1.1450157645075973e-07,-1.3939151022654468e-07,1.6917713648825951e-07
2.0,Boussinesq,F,14.48,1.1311611939021138e-07,-1.3770998641473865e-07,1.671467378854858e-07
2.0,Boussinesq,F,14.49,1.11747376722465e-07,-1.3604857546883504e-07,1.6513826677596775e-07
2.0,Boussinesq,F,14.5,1.1039514788083474e-07,-1.3440722107921937e-07,1.6313807811008086e-07
2.0,Boussinesq,F,14.51,1.0905923230088068e-07,-1.3278581390663349e-07,1.6116438807234024e-07
2.0,Boussinesq,F,14.52,1.0773943160270214e-07,-1.3118393331777263e-07,1.5923005071707485e-07
2.0,Boussinesq,F,14.530000000000001,1.0643555363452507e-07,-1.2960121289229177e-07,1.5731678934408086e-07
2.0,Boussinesq,F,14.540000000000001,1.0514740734485613e-07,-1.280375975308908e-07,1.554113819674242e-07
2.0,Boussinesq,F,14.55,1.038748016839073e-07,-1.2649298525294335e-07,1.5353103717766445e-07
2.0,Boussinesq,F,14.56,1.0261754763979732e-07,-1.249669767873376e-07,1.5168821681330514e-07
2.0,Boussinesq,F,14.57,1.0137546214816061e-07,-1.2345922091667732e-07,1.4986565257725503e-07
2.0,Boussinesq,F,14.58,1.0014836322146382e-07,-1.2196966373579256e-07,1.480505383505008e-07
2.0,Boussinesq,F,14.59,9.89360688734448e-08,-1.2049821014966735e-07,1.4625912688934303e-07
2.0,Boussinesq,F,14.6,9.773839901847052e-08,-1.1904448119800575e-07,1.4450349398150527e-07
2.0,Boussinesq,F,14.61,9.655517924948473e-08,-1.1760814027003731e-07,1.427673280231873e-07
2.0,Boussinesq,F,14.620000000000001,9.538623621306962e-08,-1.1618913463754181e-07,1.4103823117078925e-07
2.0,Boussinesq,F,14.63,9.423139655673374e-08,-1.1478737564662134e-07,1.3933154955266832e-07
2.0,Boussinesq,F,14.64,9.309048870013723e-08,-1.134025036464885e-07,1.3765897939051515e-07
2.0,Boussinesq,F,14.65,9.196334648380402e-08,-1.1203419605881109e-07,1.3600511654214723e-07
2.0,Boussinesq,F,14.66,9.084980477896106e-08,-1.1068240131564562e-07,1.3435796365530113e-07
2.0,Boussinesq,F,14.67,8.974969845749115e-08,-1.0934703678570512e-07,1.3273200710778343e-07
2.0,Boussinesq,F,14.68,8.8662864043247e-08,-1.0802776117349e-07,1.311385702249214e-07
2.0,Boussinesq,F,14.69,8.758914323402139e-08,-1.0672426538120676e-07,1.2956310939301768e-07
2.0,Boussinesq,F,14.700000000000001,8.652837873562273e-08,-1.0543649898562948e-07,1.279940197144256e-07
2.0,Boussinesq,F,14.71,8.548041325430866e-08,-1.0416438498691808e-07,1.264449724014566e-07
2.0,Boussinesq,F,14.72,8.44450910358844e-08,-1.0290759953760042e-07,1.2492692499026803e-07
2.0,Boussinesq,F,14.73,8.34222612635567e-08,-1.0166584648711277e-07,1.2342614986684022e-07
2.0,Boussinesq,F,14.74,8.24117741061422e-08,-1.0043907654026366e-07,1.2193142631672925e-07
2.0,Boussinesq,F,14.75,8.141347973275147e-08,-9.922721796077823e-08,1.2045565276525235e-07
2.0,Boussinesq,F,14.76,8.042722974692667e-08,-9.802996348495867e-08,1.190094282056858e-07
2.0,Boussinesq,F,14.77,7.945288046305234e-08,-9.684702939666457e-08,1.1757979860757179e-07
2.0,Boussinesq,F,14.780000000000001,7.849028915899325e-08,-9.567836751280706e-08,1.1615591905625201e-07
2.0,Boussinesq,F,14.790000000000001,7.753931311279606e-08,-9.452391101553938e-08,1.1474995552988432e-07
2.0,Boussinesq,F,14.8,7.659981093868249e-08,-9.338336840220941e-08,1.1337215591189656e-07
2.0,Boussinesq,F,14.81,7.567164574475192e-08,-9.22564678973015e-08,1.1201029940988023e-07
2.0,Boussinesq,F,14.82,7.47546815807365e-08,-9.114316241401185e-08,1.1065390833925167e-07
2.0,Boussinesq,F,14.83,7.384878249647172e-08,-9.004338973051651e-08,1.0931445453782704e-07
2.0,Boussinesq,F,14.84,7.295381378612621e-08,-8.895687332325536e-08,1.0800184250161818e-07
2.0,Boussinesq,F,14.85,7.206964503000665e-08,-8.788335288048418e-08,1.0670454642484838e-07
2.0,Boussinesq,F,14.86,7.119614672851656e-08,-8.682278239475845e-08,1.0541244723449919e-07
2.0,Boussinesq,F,14.870000000000001,7.033318938211137e-08,-8.577510393579405e-08,1.041363590841712e-07
2.0,Boussinesq,F,14.88,6.948064464980056e-08,-8.474005521307489e-08,1.0288585070040267e-07
2.0,Boussinesq,F,14.89,6.86383882778499e-08,-8.371738692178605e-08,1.0165005470933133e-07
2.0,Boussinesq,F,14.9,6.780629691136488e-08,-8.270705411888831e-08,1.0041920200781209e-07
2.0,Boussinesq,F,14.91,6.698424719547217e-08,-8.170900288162984e-08,9.920348375620547e-08
2.0,Boussinesq,F,14.92,6.617211685373232e-08,-8.072298444376424e-08,9.801214077520132e-08
2.0,Boussinesq,F,14.93,6.536978750659692e-08,-7.974876006612586e-08,9.683492949704956e-08
2.0,Boussinesq,F,14.94,6.457714165240983e-08,-7.87862858538233e-08,9.566242202870091e-08
2.0,Boussinesq,F,14.950000000000001,6.379406178952035e-08,-7.783551162555171e-08,9.450421944045614e-08
2.0,Boussinesq,F,14.96,6.30204314198987e-08,-7.689620146501404e-08,9.336924258611826e-08
2.0,Boussinesq,F,14.97,6.225613776022011e-08,-7.596812677382938e-08,9.224783880673984e-08
2.0,Boussinesq,F,14.98,6.150106888442214e-08,-7.505124468887928e-08,9.113091266472284e-08
2.0,Boussinesq,F,14.99,6.075511286644255e-08,-7.414550852053496e-08,9.002750642378416e-08
2.0,Boussinesq,F,15.0,6.001815871401147e-08,-7.325069456040364e-08,8.894622890279491e-08
2.0,Boussinesq,F,15.01,5.929009897523451e-08,-7.23665839424791e-08,8.787798704365472e-08
2.0,Boussinesq,F,15.02,5.857082703516192e-08,-7.149313481953058e-08,8.681400914866027e-08
2.0,Boussinesq,F,15.030000000000001,5.78602362788438e-08,-7.063030375950578e-08,8.576280841311646e-08
2.0,Boussinesq,F,15.040000000000001,5.715822095997171e-08,-6.977787865126813e-08,8.473268956454588e-08
2.0,Boussinesq,F,15.05,5.646467870581847e-08,-6.893564996821491e-08,8.371508941874359e-08
2.0,Boussinesq,F,15.06,5.577950796060744e-08,-6.81035768628933e-08,8.270155138168859e-08
2.0,Boussinesq,F,15.07,5.510260716856063e-08,-6.728161894058117e-08,8.170008785632362e-08
2.0,Boussinesq,F,15.08,5.4433875581795836e-08,-6.646957510576687e-08,8.071870732147708e-08
2.0,Boussinesq,F,15.09,5.3773215666445325e-08,-6.566724479415166e-08,7.974934816650563e-08
2.0,Boussinesq,F,15.1,5.3120530685912834e-08,-6.487458814243679e-08,7.87838602442448e-08
2.0,Boussinesq,F,15.11,5.247572390359662e-08,-6.40915675892668e-08,7.782978196779682e-08
2.0,Boussinesq,F,15.120000000000001,5.183869933412741e-08,-6.331799250308075e-08,7.689483361579661e-08
2.0,Boussinesq,F,15.13,5.1209364053534907e-08,-6.255367091695077e-08,7.597142843534561e-08
2.0,Boussinesq,F,15.14,5.058762591578842e-08,-6.179856393437386e-08,7.505171412307124e-08
2.0,Boussinesq,F,15.15,4.9973392774847456e-08,-6.105263663448937e-08,7.414278059904926e-08
2.0,Boussinesq,F,15.16,4.936657318309866e-08,-6.031570832239291e-08,7.32520677482872e-08
2.0,Boussinesq,F,15.17,4.8767078608399626e-08,-5.9587595279523656e-08,7.237243804549552e-08
2.0,Boussinesq,F,15.18,4.817482127750821e-08,-5.8868259561483034e-08,7.149632850084073e-08
2.0,Boussinesq,F,15.19,4.758971341716999e-08,-5.8157668709506875e-08,7.063040478950583e-08
2.0,Boussinesq,F,15.200000000000001,4.701166790331799e-08,-5.7455651465692825e-08,6.978183437693063e-08
2.0,Boussinesq,F,15.21,4.644060038785605e-08,-5.676203202196817e-08,6.894390481849334e-08
2.0,Boussinesq,F,15.22,4.587642726287865e-08,-5.607677336932299e-08,6.810933392851763e-08
2.0,Boussinesq,F,15.23,4.5319064920469616e-08,-5.539984534339785e-08,6.72843861220029e-08
2.0,Boussinesq,F,15.24,4.476843035601071e-08,-5.473108564688296e-08,6.647596426506982e-08
2.0,Boussinesq,F,15.25,4.4224443207531984e-08,-5.407032605809648e-08,6.567775794633714e-08
2.0,Boussinesq,F,15.26,4.3687023834848805e-08,-5.341753048795625e-08,6.488275742932503e-08
2.0,Boussinesq,F,15.27,4.3156092597772885e-08,-5.2772670909510004e-08,6.409684777360752e-08
2.0,Boussinesq,F,15.280000000000001,4.2631570416658534e-08,-5.2135593532484023e-08,6.332667497077756e-08
2.0,Boussinesq,F,15.290000000000001,4.2113380727123135e-08,-5.150613741009437e-08,6.256630871426203e-08
2.0,Boussinesq,F,15.3,4.1601447668456674e-08,-5.088426735819881e-08,6.180900347459609e-08
2.0,Boussinesq,F,15.31,4.1095695379959186e-08,-5.026995734060247e-08,6.106028577711839e-08
2.0,Boussinesq,F,15.32,4.059604852164464e-08,-4.9663061642656466e-08,6.032655238862194e-08
2.0,Boussinesq,F,15.33,4.0102434147106075e-08,-4.906342629283007e-08,5.960223228316002e-08
2.0,Boussinesq,F,15.34,3.961477999578806e-08,-4.847101699699329e-08,5.8880835956898646e-08
2.0,Boussinesq,F,15.35,3.9133013807166234e-08,-4.788580957369211e-08,5.816755110761454e-08
2.0,Boussinesq,F,15.36,3.865706380431424e-08,-4.7307665974841026e-08,5.746853293532816e-08
2.0,Boussinesq,F,15.370000000000001,3.818686048766936e-08,-4.673643891498548e-08,5.6778550049857144e-08
2.0,Boussinesq,F,15.38,3.772233502601447e-08,-4.6172094973843807e-08,5.6091360949435185e-08
2.0,Boussinesq,F,15.39,3.72634185881925e-08,-4.56146116959968e-08,5.54118332540116e-08
2.0,Boussinesq,F,15.4,3.681004279209455e-08,-4.50638583087636e-08,5.474588797560979e-08
2.0,Boussinesq,F,15.41,3.6362141422017245e-08,-4.451969393648463e-08,5.4088614494271285e-08
2.0,Boussinesq,F,15.42,3.591964891336488e-08,-4.398208601887819e-08,5.343401141249828e-08
2.0,Boussinesq,F,15.43,3.54824997016397e-08,-4.345101370823469e-08,5.2786644054302e-08
2.0,Boussinesq,F,15.44,3.5050628639200206e-08,-4.2926353137792177e-08,5.2152206704524057e-08
2.0,Boussinesq,F,15.450000000000001,3.46239726388838e-08,-4.240796957414414e-08,5.15260918585087e-08
2.0,Boussinesq,F,15.46,3.4202469247717265e-08,-4.1895831300621935e-08,5.090253043561621e-08
2.0,Boussinesq,F,15.47,3.378605601287138e-08,-4.1389918965431844e-08,5.0285802297474716e-08
2.0,Boussinesq,F,15.48,3.3374670868408644e-08,-4.089011525467246e-08,4.9681382199171475e-08
2.0,Boussinesq,F,15.49,3.296825370777795e-08,-4.039629132144843e-08,4.908494882273508e-08
2.0,Boussinesq,F,15.5,3.256674504197969e-08,-3.990841627821778e-08,4.8490957833540305e-08
2.0,Boussinesq,F,15.51,3.217008538221361e-08,-3.942647216477765e-08,4.790341968830809e-08
2.0,Boussinesq,F,15.52,3.177821559868416e-08,-3.8950347884451636e-08,4.732759668613703e-08
2.0,Boussinesq,F,15.530000000000001,3.139107842452453e-08,-3.847992023105485e-08,4.675943763772692e-08
2.0,Boussinesq,F,15.540000000000001,3.100861719406301e-08,-3.8015159131697034e-08,4.619361548775768e-08
2.0,Boussinesq,F,15.55,3.06307752418906e-08,-3.755604792129972e-08,4.5633886451417666e-08
2.0,Boussinesq,F,15.56,3.025749623563703e-08,-3.71024814026687e-08,4.5085307402915956e-08
2.0,Boussinesq,F,15.57,2.9888725613837245e-08,-3.665434177324142e-08,4.454408218520543e-08
2.0,Boussinesq,F,15.58,2.9524409400172217e-08,-3.621159975896461e-08,4.4005093731697205e-08
2.0,Boussinesq,F,15.59,2.916449361865797e-08,-3.577423989860749e-08,4.347185841820883e-08
2.0,Boussinesq,F,15.6,2.880892460220008e-08,-3.534216259060045e-08,4.294923445264607e-08
2.0,Boussinesq,F,15.610000000000001,2.8457650366845913e-08,-3.491525520955451e-08,4.243366620889966e-08
2.0,Boussinesq,F,15.620000000000001,2.8110619498008942e-08,-3.44934892664224e-08,4.1920239500325224e-08
2.0,Boussinesq,F,15.63,2.7767780581517477e-08,-3.4076850419548025e-08,4.14122445465661e-08
2.0,Boussinesq,F,15.64,2.7429082489617995e-08,-3.36652443754911e-08,4.091434759545501e-08
2.0,Boussinesq,F,15.65,2.709447569400767e-08,-3.3258563467638946e-08,4.0423219935622976e-08
2.0,Boussinesq,F,15.66,2.676391122026523e-08,-3.2856779976778655e-08,3.9934143297759723e-08
2.0,Boussinesq,F,15.67,2.6437340094472112e-08,-3.245988060168377e-08,3.945019468771639e-08
2.0,Boussinesq,F,15.68,2.6114713608231566e-08,-3.2067776083024344e-08,3.89758548951938e-08
2.0,Boussinesq,F,15.69,2.579598457281164e-08,-3.168036350377991e-08,3.850800913636073e-08
2.0,Boussinesq,F,15.700000000000001,2.5481106338155923e-08,-3.129761590029708e-08,3.804212826150028e-08
2.0,Boussinesq,F,15.71,2.5170032254805656e-08,-3.091952093854985e-08,3.7581088322111674e-08
2.0,Boussinesq,F,15.72,2.486271591938494e-08,-3.054599413385486e-08,3.7129191059999307e-08
2.0,Boussinesq,F,15.73,2.455911237212857e-08,-3.017693711734988e-08,3.6683523405014365e-08
2.0,Boussinesq,F,15.74,2.4259177177037955e-08,-2.981232366575459e-08,3.623973866838874e-08
2.0,Boussinesq,F,15.75,2.396286589881349e-08,-2.945214234398212e-08,3.580052350963858e-08
2.0,Boussinesq,F,15.76,2.3670134330158325e-08,-2.9096313195561837e-08,3.5370006879125914e-08
2.0,Boussinesq,F,15.77,2.3380939634902267e-08,-2.8744742206399616e-08,3.4945465858572863e-08
2.0,Boussinesq,F,15.780000000000001,2.3095239486030294e-08,-2.8397403878390337e-08,3.4522729783271715e-08
2.0,Boussinesq,F,15.790000000000001,2.281299155733442e-08,-2.805428761073413e-08,3.41043069539865e-08
2.0,Boussinesq,F,15.8,2.2534153733815626e-08,-2.7715317739310624e-08,3.369415952644631e-08
2.0,Boussinesq,F,15.81,2.2258685202548216e-08,-2.7380404420205217e-08,3.32897436067527e-08
2.0,Boussinesq,F,15.82,2.1986545645411532e-08,-2.7049522867175583e-08,3.2887058296792715e-08
