Tw,z,F_i,G_i,minus_G_i,H_i,T_i,F_c,G_c,H_c,T_c,rho_c,dF_c_minus_i,dG_c_minus_i_raw,dG_c_minus_minus_Gi,dH_c_minus_i,dT_c_minus_i
1.0,14.27,3.0332626102682845e-06,0.9999960570962553,-0.9999960570962553,-0.8844667743358695,1.0,3.0892892021700874e-06,-0.9999959842729427,-0.8844681837413858,1.0000011975270742,0.9999988024743599,5.602659190180292e-08,-1.999992041369198,7.282331260238806e-08,-1.4094055162949815e-06,1.1975270741704236e-06
1.0,14.280000000000001,3.0063834292305353e-06,0.9999960920363752,-0.9999960920363752,-0.8844668347319518,1.0,3.0620885637489016e-06,-0.9999960196308867,-0.8844682385255799,1.0000011899257486,0.9999988100756673,5.5705134518366314e-08,-1.9999921116672619,7.240548849374306e-08,-1.4037936281185992e-06,1.1899257486014392e-06
1.0,14.290000000000001,2.9797409407525175e-06,0.9999961266688165,-0.9999961266688165,-0.8844668945928118,1.0,3.0351221321434956e-06,-0.9999960546843835,-0.8844682928219048,1.000001182371608,0.99999881762979,5.5381191390978116e-08,-1.9999921813532,7.19844330809849e-08,-1.3982290929526187e-06,1.1823716079550906e-06
1.0,14.3,2.9533330671554233e-06,0.99999616099628,-0.99999616099628,-0.8844669539231477,1.0,3.0083984200933926e-06,-0.9999960894223673,-0.8844683466127314,1.0000011748664845,0.9999988251348958,5.506535293796935e-08,-1.9999922504186474,7.15739126855297e-08,-1.3926895837679254e-06,1.1748664845434575e-06
1.0,14.31,2.9271577308005235e-06,0.9999961950214663,-0.9999961950214663,-0.8844670127276575,1.0,2.9819048134659636e-06,-0.9999961238612356,-0.8844683999244292,1.0000011674079419,0.9999988325934209,5.474708266544008e-08,-1.9999923188827018,7.116023070796729e-08,-1.387196771673871e-06,1.1674079418710903e-06
1.0,14.32,2.90121287223037e-06,0.9999962287470529,-0.9999962287470529,-0.8844670710109985,1.0,2.955649665914407e-06,-0.9999961579901292,-0.8844684527397109,1.0000011599977925,0.9999988400035531,5.443679368403693e-08,-1.999992386737182,7.075692365354769e-08,-1.3817287123352173e-06,1.1599977924880989e-06
1.0,14.33,2.8754964787274674e-06,0.9999962621756561,-0.9999962621756561,-0.8844671287777217,1.0,2.92962059035922e-06,-0.9999961918251503,-0.8844685050844674,1.0000011526336394,0.9999988473676892,5.412411163175269e-08,-1.9999924540008065,7.035050575421309e-08,-1.376306745681788e-06,1.152633639422973e-06
1.0,14.34,2.850006544973321e-06,0.9999962953098823,-0.9999962953098823,-0.8844671860323619,1.0,2.903825795921093e-06,-0.9999962253556279,-0.8844685569417197,1.0000011453172735,0.9999988546840383,5.3819250947771814e-08,-1.9999925206655103,6.995425438915959e-08,-1.3709093578118114e-06,1.1453172734654515e-06
1.0,14.35,2.8247410656821775e-06,0.9999963281523386,-0.9999963281523386,-0.8844672427794535,1.0,2.8782531045121743e-06,-0.9999962585973925,-0.8844686083369089,1.000001138046324,0.9999988619549711,5.351203882999683e-08,-1.9999925867497312,6.955494613603008e-08,-1.3655574553350647e-06,1.1380463240673322e-06
1.0,14.36,2.799698052772477e-06,0.9999963607056095,-0.9999963607056095,-0.8844672990234923,1.0,2.8529105909505504e-06,-0.9999962915399475,-0.8844686592533371,1.0000011308225567,0.999998869178722,5.321253817807357e-08,-1.999992652245557,6.916566197556762e-08,-1.3602298447601413e-06,1.1308225567052688e-06
1.0,14.370000000000001,2.7748755634206174e-06,0.9999963929722202,-0.9999963929722202,-0.8844673547688713,1.0,2.8277862845405206e-06,-0.9999963241988539,-0.8844687097159993,1.0000011236436264,0.9999988763576362,5.2910721119903215e-08,-1.999992717171074,6.877336633515085e-08,-1.35494712805162e-06,1.1236436263661886e-06
1.0,14.38,2.7502716621483918e-06,0.9999964249546868,-0.9999964249546868,-0.8844674100199672,1.0,2.802888117946299e-06,-0.9999963565637998,-0.8844687597084974,1.0000011165112739,0.9999988834899727,5.2616455797907374e-08,-1.9999927815184866,6.839088695365092e-08,-1.3496885301611528e-06,1.1165112738797944e-06
1.0,14.39,2.7258844135040648e-06,0.9999964566555254,-0.9999964566555254,-0.8844674647811566,1.0,2.7782043373386187e-06,-0.9999963886500643,-0.8844688092553681,1.0000011094231909,0.9999988905780399,5.2319923834553895e-08,-1.9999928453055897,6.800546104024363e-08,-1.3444742115176211e-06,1.1094231908703733e-06
1.0,14.4,2.701711898311503e-06,0.9999964880772304,-0.9999964880772304,-0.8844675190567794,1.0,2.7537427271599203e-06,-0.9999964204475283,-0.8844688583405349,1.0000011023811022,0.9999988976201131,5.203082884841754e-08,-1.9999929085247588,6.762970206075636e-08,-1.3392837554526693e-06,1.1023811021804164e-06
1.0,14.41,2.6777522412102546e-06,0.9999965192222403,-0.9999965192222403,-0.8844675728510761,1.0,2.729491744917824e-06,-0.9999964519711961,-0.884468906988081,1.0000010953827274,0.9999989046184724,5.173950370756951e-08,-1.9999929711934366,6.725104417792949e-08,-1.334137004871394e-06,1.095382727411831e-06
1.0,14.42,2.654003574130109e-06,0.9999965500929828,-0.9999965500929828,-0.8844676261682713,1.0,2.70545904068673e-06,-0.9999964832111232,-0.8844689551822116,1.0000010884297668,0.999998911571418,5.145546655662122e-08,-1.999993033304106,6.688185960612714e-08,-1.3290139402322154e-06,1.0884297667601572e-06
1.0,14.43,2.6304640290220422e-06,0.9999965806918867,-0.9999965806918867,-0.8844676790125886,1.0,2.6816332665109574e-06,-0.9999965141820611,-0.8844690029465923,1.000001081519965,0.9999989184812048,5.1169237488915185e-08,-1.9999930948739477,6.650982553590978e-08,-1.3239340036497182e-06,1.0815199649183427e-06
1.0,14.44,2.607131753230337e-06,0.9999966110213601,-0.9999966110213601,-0.8844677313882179,1.0,2.6580219472444633e-06,-0.9999965448742281,-0.8844690502656892,1.0000010746549965,0.9999989253461583,5.089019401412641e-08,-1.9999931558955881,6.614713199404321e-08,-1.3188774713457363e-06,1.0746549965467977e-06
1.0,14.450000000000001,2.5840049365115624e-06,0.9999966410837562,-0.9999966410837562,-0.8844677832992524,1.0,2.6346139284909258e-06,-0.999996575302124,-0.8844690971627561,1.0000010678326352,0.9999989321685051,5.060899197936331e-08,-1.9999932163858802,6.578163214143729e-08,-1.3138635037712731e-06,1.0678326352042689e-06
1.0,14.46,2.561081775855947e-06,0.9999966708814187,-0.9999966708814187,-0.8844678347497691,1.0,2.6114166022836476e-06,-0.9999966054561401,-0.8844691436225469,1.0000010610545425,0.9999989389465834,5.0334826427700483e-08,-1.999993276337559,6.542527863917513e-08,-1.308872777827652e-06,1.0610545424505347e-06
1.0,14.47,2.5383604682704427e-06,0.9999967004166915,-0.9999967004166915,-0.8844678857438452,1.0,2.5884190164978606e-06,-0.9999966353505129,-0.8844691896678866,1.000001054318524,0.9999989456825875,5.0058548227417904e-08,-1.9999933357672044,6.506617866719466e-08,-1.3039240414070008e-06,1.0543185240408093e-06
1.0,14.48,2.5158392253172422e-06,0.9999967296918996,-0.9999967296918996,-0.8844679362855249,1.0,2.5656284250847737e-06,-0.9999966649758127,-0.8844692352838207,1.000001047626217,0.9999989523748805,4.9789199767531524e-08,-1.9999933946677122,6.47160868227914e-08,-1.2989982958178103e-06,1.0476262171099648e-06
1.0,14.49,2.493516299605494e-06,0.999996758709314,-0.999996758709314,-0.8844679863787593,1.0,2.5430340726172646e-06,-0.9999966943460212,-0.884469280492751,1.0000010409754527,0.9999989590256309,4.951777301177048e-08,-1.9999934530553354,6.43632928065685e-08,-1.2941139916344824e-06,1.0409754527263004e-06
1.0,14.5,2.4713899509200314e-06,0.9999967874711972,-0.9999967874711972,-0.8844680360274838,1.0,2.5206430881269343e-06,-0.9999967234518709,-0.8844693252799838,1.0000010343678436,0.9999989656332263,4.925313720690288e-08,-1.9999935109230682,6.401932639565899e-08,-1.2892524999807975e-06,1.0343678435997816e-06
1.0,14.51,2.44945843905871e-06,0.9999968159798115,-0.9999968159798115,-0.8844680852356333,1.0,2.4984448972769643e-06,-0.9999967523071077,-0.8844693696675332,1.0000010278012448,0.9999989721998116,4.898645821825422e-08,-1.9999935682869192,6.367270377616308e-08,-1.2844318999505333e-06,1.0278012447795248e-06
1.0,14.52,2.4277200375787757e-06,0.9999968442374007,-0.9999968442374007,-0.8844681340071117,1.0,2.476446512338109e-06,-0.9999967809026162,-0.884469413640954,1.0000010212772523,0.9999989787237907,4.872647475933344e-08,-1.999993625140017,6.33347844170018e-08,-1.2796338423326503e-06,1.0212772523221503e-06
1.0,14.530000000000001,2.4061730597563345e-06,0.9999968722461576,-0.9999968722461576,-0.8844681823457332,1.0,2.4546375396265423e-06,-0.9999968092519074,-0.8844694572218823,1.000001014793755,0.9999989852072748,4.8464479870207815e-08,-1.999993681498065,6.299425026057293e-08,-1.2748761490932736e-06,1.0147937550275543e-06
1.0,14.540000000000001,2.3848158259839217e-06,0.9999969000082657,-0.9999969000082657,-0.8844682302552959,1.0,2.4330248673165196e-06,-0.9999968373460273,-0.8844695003961374,1.0000010083523305,0.9999989916486862,4.8209041332597964e-08,-1.999993737354293,6.266223839812568e-08,-1.270140841502787e-06,1.008352330522655e-06
1.0,14.55,2.363646656664025e-06,0.9999969275259082,-0.9999969275259082,-0.8844682777395977,1.0,2.411598290371277e-06,-0.9999968651982415,-0.884469543184949,1.0000010019508914,0.9999989980501125,4.7951633707251756e-08,-1.9999937927241498,6.232766669445056e-08,-1.2654453512839225e-06,1.0019508913661213e-06
1.0,14.56,2.3426638852029743e-06,0.9999969548012517,-0.9999969548012517,-0.8844683248024073,1.0,2.390364568344809e-06,-0.9999968927997632,-0.8844695855744069,1.0000009955909916,0.9999990044099996,4.7700683141834846e-08,-1.999993847601015,6.20014884988862e-08,-1.2607719995783029e-06,9.955909916481431e-07
1.0,14.57,2.3218658834343125e-06,0.9999969818364125,-0.9999969818364125,-0.8844683714474064,1.0,2.3693136792629394e-06,-0.9999969201636201,-0.8844696275853476,1.0000009892705675,0.9999990107304112,4.7447795828626934e-08,-1.9999939020000326,6.16727924285243e-08,-1.2561379412190377e-06,9.892705674641178e-07
1.0,14.58,2.3012510302475034e-06,0.999997008633498,-0.999997008633498,-0.8844684176782609,1.0,2.348452266542392e-06,-0.9999969472811765,-0.8844696692041041,1.000000982991151,0.9999990170098153,4.7201236294888574e-08,-1.9999939559146744,6.135232155646264e-08,-1.2515258431822218e-06,9.829911509218192e-07
1.0,14.59,2.280817704539484e-06,0.9999970351946155,-0.9999970351946155,-0.8844684634986362,1.0,2.3277704767911267e-06,-0.9999969741652407,-0.8844697104511595,1.0000009767507092,0.9999990232502448,4.6952772251642825e-08,-1.999994009359856,6.102937477603376e-08,-1.246952523348277e-06,9.767507092028893e-07
1.0,14.6,2.260564297493929e-06,0.9999970615218564,-0.9999970615218564,-0.8844685089121707,1.0,2.3072748445451696e-06,-0.9999970008073186,-0.8844697513130815,1.000000970550762,0.9999990294501799,4.671054705124057e-08,-1.999994062329175,6.071453784173286e-08,-1.2424009108169543e-06,9.705507619806042e-07
1.0,14.61,2.240489237465724e-06,0.9999970876172636,-0.9999970876172636,-0.8844685539224179,1.0,2.286955685022844e-06,-0.9999970272199994,-0.8844697918099939,1.000000964389301,0.999999035611629,4.6466447557120086e-08,-1.9999941148372629,6.039726418993752e-08,-1.237887575999963e-06,9.64389301083557e-07
1.0,14.620000000000001,2.2205909598040103e-06,0.9999971134828709,-0.9999971134828709,-0.8844685985329163,1.0,2.266819416818597e-06,-0.9999970533949399,-0.8844698319287064,1.0000009582678233,0.999999041733095,4.622845701458662e-08,-1.9999941668778107,6.008793096423659e-08,-1.2333957901677906e-06,9.582678233144293e-07
1.0,14.63,2.2008678998634164e-06,0.9999971391207128,-0.9999971391207128,-0.8844686427472036,1.0,2.246856531079989e-06,-0.9999970793445003,-0.8844698716889644,1.000000952184343,0.9999990478165637,4.5988631216572786e-08,-1.999994218465213,5.977621242436726e-08,-1.2289417608002395e-06,9.521843429283194e-07
1.0,14.64,2.1813185046048857e-06,0.9999971645328075,-0.9999971645328075,-0.8844686865687919,1.0,2.2270733266093058e-06,-0.999997105060493,-0.88446991107783,1.000000946140335,0.9999990538605602,4.57548220044201e-08,-1.9999942695933006,5.947231451752799e-08,-1.2245090381668433e-06,9.461403349675379e-07
1.0,14.65,2.1619412569394304e-06,0.9999971897211274,-0.9999971897211274,-0.8844687300011117,1.0,2.2074604649178824e-06,-0.999997130555057,-0.8844699501146854,1.0000009401338388,0.9999990598670451,4.5519207978451944e-08,-1.9999943202761843,5.916607037637078e-08,-1.220113573729975e-06,9.401338387782232e-07
1.0,14.66,2.1427346467095713e-06,0.9999972146876355,-0.9999972146876355,-0.8844687730475776,1.0,2.188024136833532e-06,-0.9999971558201451,-0.8844699887868253,1.000000934166317,0.9999990658345557,4.528949012396074e-08,-1.9999943705077805,5.886749032679717e-08,-1.2157392476064288e-06,9.34166316968188e-07
1.0,14.67,2.1236971637617266e-06,0.999997239434295,-0.999997239434295,-0.8844688157116047,1.0,2.1687551608142e-06,-0.9999971808676923,-0.8844700271133025,1.0000009282358375,0.9999990717650241,4.5057997052473474e-08,-1.9999944203019873,5.856660267866687e-08,-1.2114016977315956e-06,9.282358375273247e-07
1.0,14.68,2.104827308903228e-06,0.9999972639630544,-0.9999972639630544,-0.8844688579965833,1.0,2.149659626147867e-06,-0.9999972056897831,-0.8844700650816241,1.000000922343843,0.9999990776570077,4.4832317244638996e-08,-1.9999944696528376,5.827327131946447e-08,-1.2070850408107958e-06,9.223438430794317e-07
1.0,14.69,2.0861236177044077e-06,0.9999972882758176,-0.9999972882758176,-0.8844688999058246,1.0,2.130728508665571e-06,-0.9999972302981482,-0.8844701027105051,1.0000009164884225,0.9999990835124175,4.460489096116314e-08,-1.9999945185739658,5.797766933213211e-08,-1.2028046805223624e-06,9.164884224865943e-07
1.0,14.700000000000001,2.067584632603328e-06,0.9999973123744795,-0.9999973123744795,-0.8844689414426242,1.0,2.111967789336648e-06,-0.9999972546850128,-0.8844701399876783,1.0000009106709968,0.9999990893298325,4.438315673331988e-08,-1.9999945670594923,5.768946675921427e-08,-1.1985450540930032e-06,9.106709968342841e-07
1.0,14.71,2.049208896040739e-06,0.9999973362609345,-0.9999973362609345,-0.8844689826102786,1.0,2.093368608050614e-06,-0.9999972788618943,-0.884470176931508,1.0000009048896772,0.9999990951111416,4.415971200987461e-08,-1.9999946151228287,5.73990401875335e-08,-1.1943212293585859e-06,9.048896771890469e-07
1.0,14.72,2.030994960806257e-06,0.9999973599370637,-0.9999973599370637,-0.8844690234120599,1.0,2.0749368342203186e-06,-0.999997302821163,-0.8844702135299646,1.0000008991458686,0.9999991008549398,4.394187341406176e-08,-1.9999946627582266,5.7115900786719465e-08,-1.1901179046702737e-06,8.991458686491427e-07
1.0,14.73,2.0129414132987515e-06,0.9999973834047052,-0.9999973834047052,-0.8844690638511652,1.0,2.0566637662730116e-06,-0.9999973265741301,-0.8844702498010807,1.0000008934377125,0.9999991065630858,4.3722352974260134e-08,-1.9999947099788353,5.6830575134725336e-08,-1.1859499154942554e-06,8.934377124791837e-07
1.0,14.74,1.9950468467200973e-06,0.9999974066656874,-0.9999974066656874,-0.8844691039307748,1.0,2.0385551732336326e-06,-0.9999973501132965,-0.8844702857330399,1.000000887766598,0.9999991122341901,4.3508326513535336e-08,-1.999994756778984,5.655239088131481e-08,-1.1818022650489368e-06,8.877665980122629e-07
1.0,14.75,1.9773098542739216e-06,0.9999974297218389,-0.9999974297218389,-0.8844691436540706,1.0,2.0206024996522484e-06,-0.9999973734497836,-0.884470321343562,1.0000008821306867,0.9999991178700914,4.3292645378326815e-08,-1.9999948031716226,5.627205534874946e-08,-1.1776894913717584e-06,8.821306867190515e-07
1.0,14.76,1.959729038932517e-06,0.999997452574976,-0.999997452574976,-0.8844691830242112,1.0,2.002811419852911e-06,-0.9999973965762151,-0.8844703566210274,1.0000008765313477,0.9999991234694205,4.3082380920394144e-08,-1.9999948491511912,5.599876085060629e-08,-1.173596816173017e-06,8.765313477265835e-07
1.0,14.77,1.942303036156237e-06,0.9999974752268724,-0.9999974752268724,-0.8844692220442825,1.0,1.985173525272482e-06,-0.9999974195035214,-0.8844703915828412,1.0000008709667632,0.9999991290339955,4.287048911624515e-08,-1.9999948947303938,5.57233510445343e-08,-1.1695385587762175e-06,8.709667631556783e-07
1.0,14.780000000000001,1.9250304881428117e-06,0.9999974976792928,-0.9999974976792928,-0.8844692607173544,1.0,1.967694389042022e-06,-0.9999974422244582,-0.8844704262175961,1.0000008654382828,0.9999991345624661,4.266390089921012e-08,-1.9999949399037509,5.5454834613222204e-08,-1.165500241651074e-06,8.654382828154894e-07
1.0,14.790000000000001,1.907910037091061e-06,0.9999975199340028,-0.9999975199340028,-0.8844692990464976,1.0,1.950365755577455e-06,-0.9999974647497568,-0.8844704605423758,1.000000859944116,0.9999991400566236,4.2455718486393955e-08,-1.9999949846837595,5.518424595063465e-08,-1.1614958781436258e-06,8.59944115916278e-07
1.0,14.8,1.8909403344185812e-06,0.999997541992755,-0.999997541992755,-0.8844693370347616,1.0,1.9331930941353217e-06,-0.9999974870723075,-0.8844704945459968,1.0000008544856014,0.9999991455151288,4.225275971674049e-08,-1.9999950290650625,5.4920447523088e-08,-1.157511235194697e-06,8.544856013870117e-07
1.0,14.81,1.8741200629416621e-06,0.9999975638572619,-0.9999975638572619,-0.8844693746851249,1.0,1.916168296656821e-06,-0.9999975092026504,-0.8844705282452291,1.0000008490609698,0.9999991509397511,4.204823371515874e-08,-1.9999950730599123,5.465461150322426e-08,-1.1535601042167443e-06,8.49060969754234e-07
1.0,14.82,1.8574479121475135e-06,0.999997585529227,-0.999997585529227,-0.8844694120005506,1.0,1.8992967390613395e-06,-0.9999975311337972,-0.8844705616290829,1.0000008436715406,0.9999991563291711,4.184882691382599e-08,-1.9999951166630243,5.4395429827103214e-08,-1.149628532259861e-06,8.436715406290318e-07
1.0,14.83,1.8409225715239602e-06,0.9999976070103537,-0.9999976070103537,-0.8844694489840025,1.0,1.8825704493440149e-06,-0.9999975528761106,-0.8844705947140378,1.0000008383155645,0.9999991616851382,4.164787782005461e-08,-1.9999951598864643,5.4134243088199696e-08,-1.1457300352901711e-06,8.383155645219631e-07
1.0,14.84,1.824542739256643e-06,0.9999976283023343,-0.9999976283023343,-0.8844694856384241,1.0,1.8659947150950985e-06,-0.9999975744227175,-0.884470627489287,1.0000008329943408,0.999999167006353,4.145197583845558e-08,-1.9999952027250518,5.387961676817099e-08,-1.141850862862448e-06,8.329943408380558e-07
1.0,14.85,1.8083071438715997e-06,0.9999976494068218,-0.9999976494068218,-0.8844695219666906,1.0,1.8495617014105693e-06,-0.9999975957838024,-0.884470659971019,1.0000008277061427,0.9999991722945424,4.125455753896954e-08,-1.9999952451906242,5.3623019358184365e-08,-1.1380043284381358e-06,8.277061427364174e-07
1.0,14.86,1.7922145204985646e-06,0.99999767032546,-0.99999767032546,-0.8844695579716622,1.0,1.8332766013485596e-06,-0.9999976169526147,-0.8844706921486314,1.0000008224522585,0.9999991775484179,4.106208084999502e-08,-1.9999952872780749,5.3372845365551314e-08,-1.1341769692307935e-06,8.224522585198457e-07
