z,F_chapman,G_chapman,H_chapman,T_chapman,F_sutherland,G_sutherland,H_sutherland,T_sutherland,dF_suth_minus_chap,dG_suth_minus_chap,dH_suth_minus_chap,dT_suth_minus_chap
15.98,1.6969606989945464e-06,-0.9999977941480265,-0.8845248518911414,1.0000617080481533,2.2988466144553363e-06,-0.9999970024980751,-0.8359828044104387,1.0000752063495488,6.018859154607899e-07,7.916499513704878e-07,0.04854204748070268,1.3498301395520329e-05
15.99,1.682016550005389e-06,-0.9999978135737422,-0.8845245392067288,1.000061316312261,2.275443527591209e-06,-0.9999970330138853,-0.8359823842683228,1.0000746498989153,5.934269775858199e-07,7.805598568610961e-07,0.04854215493840597,1.3333586654340479e-05
16.0,1.667208178903507e-06,-0.9999978328229607,-0.8845242284846552,1.0000609271422118,2.2520404407270816e-06,-0.9999970635296955,-0.835981964126207,1.0000740934482817,5.848322618235745e-07,7.692932652014761e-07,0.04854226435844822,1.3166306069845035e-05
16.01,1.6525260358067639e-06,-0.9999978519080961,-0.8845239195919155,1.0000605403632077,2.2353411057508714e-06,-0.999997085304272,-0.8359816305679851,1.0000736565540562,5.828150699441075e-07,7.666038240872197e-07,0.04854228902393032,1.3116190848538878e-05
16.02,1.637977281458726e-06,-0.9999978708198402,-0.884523612637928,1.000060156117269,2.2186417707746675e-06,-0.9999971070788485,-0.8359812970097632,1.000073219659831,5.806644893159414e-07,7.637409916716464e-07,0.0485423156281648,1.3063542561919661e-05
16.03,1.6235525488222784e-06,-0.9999978895703691,-0.8845233074918162,1.0000597742324722,2.2019424357984572e-06,-0.999997128853425,-0.8359809634515414,1.0000727827656055,5.783898869761788e-07,7.607169441037342e-07,0.0485423440402748,1.3008533133351818e-05
16.04,1.6092588624100595e-06,-0.9999979081505516,-0.8845230042616089,1.000059394848918,2.185243100822253e-06,-0.9999971506280014,-0.8359806298933196,1.00007234587138,5.759842384121934e-07,7.575225501321725e-07,0.04854237436828934,1.2951022462015516e-05
16.05,1.5950870266848932e-06,-0.9999979265723411,-0.8845227028179974,1.000059017796894,2.168543765846043e-06,-0.9999971724025779,-0.8359802963350976,1.0000719089771546,5.734567391611499e-07,7.541697631952005e-07,0.04854240648289976,1.28911802605991e-05
16.06,1.5810439360656062e-06,-0.9999979448267756,-0.8845224032673654,1.0000586432143086,2.1518444308698388e-06,-0.9999971941771544,-0.8359799627768758,1.0000714720829293,5.708004948042326e-07,7.506496212394964e-07,0.04854244049048961,1.2828868620751166e-05
16.07,1.5671205655257586e-06,-0.9999979629255866,-0.8845221054819538,1.0000582709336372,2.1351450958936285e-06,-0.9999972159517309,-0.8359796292186539,1.0000710351887039,5.6802453036787e-07,7.46973855769717e-07,0.04854247626329988,1.2764255066688435e-05
16.080000000000002,1.553323675660899e-06,-0.9999979808599861,-0.8845218095665954,1.0000579010906927,2.1184457609174187e-06,-0.9999972377263073,-0.835979295660432,1.0000705982944784,5.651220852565198e-07,7.431336788155107e-07,0.048542513906163376,1.2697203785716482e-05
16.09,1.539644415571925e-06,-0.9999979986414794,-0.8845215153954787,1.0000575335205975,2.1017464259412144e-06,-0.9999972595008838,-0.8359789621022102,1.000070161400253,5.621020103692894e-07,7.391405956180819e-07,0.04854255329326851,1.2627879655502383e-05
16.1,1.5260894109446874e-06,-0.9999980162614539,-0.8845212230723559,1.000057168357598,2.085047090965004e-06,-0.9999972812754603,-0.8359786285439883,1.0000697245060275,5.589576800203168e-07,7.349859936223169e-07,0.04854259452836762,1.2556148429432312e-05
16.11,1.512649979678278e-06,-0.9999980337311952,-0.8845209324730182,1.0000568054390604,2.0683477559888e-06,-0.9999973030500366,-0.8359782949857665,1.0000692876118022,5.556977763105219e-07,7.306811585783279e-07,0.04854263748725174,1.24821727418567e-05
16.12,1.4993326220927964e-06,-0.9999980510422536,-0.8845206436996563,1.0000564448971447,2.05164842101259e-06,-0.9999973248246131,-0.8359779614275445,1.0000688507175768,5.523157989197936e-07,7.262176404676524e-07,0.04854268227211178,1.2405820432048742e-05
16.13,1.4861288144165998e-06,-0.9999980682057094,-0.8845203566295452,1.0000560865713002,2.0349490860363857e-06,-0.9999973465991896,-0.8359776278693227,1.0000684138233513,5.48820271619786e-07,7.216065197601651e-07,0.048542728760222476,1.2327252051136384e-05
16.14,1.4730449370427245e-06,-0.9999980852132684,-0.8845200713633123,1.0000557305916118,2.0182497510601755e-06,-0.9999973683737661,-0.8359772943111009,1.0000679769291259,5.45204814017451e-07,7.168395023127161e-07,0.04854277705221144,1.2246337514065786e-05
16.15,1.4600726239319403e-06,-0.9999981020758059,-0.884519787779866,1.0000553767997797,2.0015504160839716e-06,-0.9999973901483425,-0.835976960752879,1.0000675400349006,5.414777921520313e-07,7.119274633149431e-07,0.04854282702698698,1.2163235120876692e-05
16.16,1.4472181319009202e-06,-0.9999981187851884,-0.8845195059788028,1.0000550253244074,1.9848510811077614e-06,-0.999997411922919,-0.8359766271946572,1.0000671031406752,5.376329492068411e-07,7.068622693839899e-07,0.04854287878414565,1.2077816267774821e-05
16.17,1.4344732559489071e-06,-0.9999981353520818,-0.8845192258408193,1.000054676009628,1.968151746131551e-06,-0.9999974336974955,-0.8359762936364353,1.0000666662464497,5.33678490182644e-07,7.016545863214319e-07,0.04854293220438399,1.1990236821635136e-05
16.18,1.4218441285153478e-06,-0.9999981517685146,-0.8845189474640827,1.0000543289821113,1.9514524111553473e-06,-0.999997455472072,-0.8359759600782134,1.0000662293522242,5.296082826399994e-07,6.962964426149298e-07,0.04854298738586926,1.190037011289391e-05
16.19,1.4093227004772205e-06,-0.9999981680449495,-0.8845186707306884,1.0000539840879705,1.934753076179137e-06,-0.9999974772466484,-0.8359756265199916,1.000065792457999,5.254303757019166e-07,6.907983010062679e-07,0.04854304421069677,1.1808370028454362e-05
16.2,1.3969149888575504e-06,-0.9999981841735655,-0.8845183957373157,1.0000536414518983,1.9180537412029327e-06,-0.9999974990212249,-0.8359752929617698,1.0000653555637735,5.211387523453823e-07,6.851523405293491e-07,0.048543102775545965,1.1714111875171795e-05
16.21,1.384613090760977e-06,-0.9999982001646351,-0.8845181223674898,1.000053300921998,1.9013544062267227e-06,-0.9999975207958014,-0.8359749594035478,1.000064918669548,5.167413154657456e-07,6.793688337447534e-07,0.04854316296394201,1.161774754998568e-05
16.22,1.3724229126007296e-06,-0.999998216010481,-0.8845178507166872,1.0000529626213195,1.8846550712505186e-06,-0.9999975425703779,-0.835974625845326,1.0000644817753228,5.12232158649789e-07,6.734401031271986e-07,0.0485432248713612,1.1519154003325482e-05
16.23,1.3603366974485725e-06,-0.9999982317211862,-0.8845175806702988,1.000052626400449,1.8679557362743083e-06,-0.9999975643449543,-0.8359742922871041,1.0000640448810973,5.076190388257358e-07,6.673762318332166e-07,0.04854328838319477,1.1418480648339724e-05
16.240000000000002,1.348360237554848e-06,-0.9999982472892212,-0.8845173123226205,1.0000522923808097,1.8512564012980983e-06,-0.9999975861195308,-0.8359739587288822,1.0000636079868719,5.028961637432503e-07,6.611696903302544e-07,0.04854335359373829,1.1315606062156647e-05
16.25,1.3364859249695635e-06,-0.9999982627244757,-0.8845170455603869,1.0000519604148879,1.8345570663218942e-06,-0.9999976078941073,-0.8359736251706604,1.0000631710926464,4.980711413523307e-07,6.548303683739931e-07,0.04854342038972648,1.1210677758555221e-05
16.26,1.324719437238306e-06,-0.9999982780195695,-0.8845167804764887,1.0000516306222247,1.817857731345684e-06,-0.9999976296686838,-0.8359732916124385,1.000062734198421,4.931382941073779e-07,6.483508857568765e-07,0.048543488864050244,1.1103576196269671e-05
16.27,1.3130533103994387e-06,-0.9999982931842051,-0.8845165169589961,1.0000513028571851,1.8011583963694799e-06,-0.9999976514432602,-0.8359729580542167,1.0000622973041957,4.881050859700411e-07,6.417409448289391e-07,0.04854355890477946,1.099444701058161e-05
16.28,1.3014931156973545e-06,-0.9999983082111403,-0.884516255099444,1.0000509772375048,1.7844590613932696e-06,-0.9999976732178367,-0.8359726244959947,1.0000618604099702,4.829659456959152e-07,6.349933036053912e-07,0.04854363060344924,1.0883172465447899e-05
16.29,1.2900315242735026e-06,-0.999998323109902,-0.884515994787607,1.0000506536198215,1.7677597264170655e-06,-0.9999976949924132,-0.8359722909377729,1.0000614235157448,4.777282021435629e-07,6.281174887989849e-07,0.048543703849834086,1.0769895923301576e-05
16.3,1.2786740053063604e-06,-0.9999983378733807,-0.8845157361140774,1.0000503321205445,1.7510603914408553e-06,-0.9999977167669897,-0.8359719573795511,1.0000609866215193,4.7238638613449494e-07,6.211063909855596e-07,0.04854377873452631,1.0654500974816017e-05
16.31,1.2674133650660853e-06,-0.9999983525109276,-0.8845154789700418,1.0000500125982534,1.7343610564646512e-06,-0.999997738541566,-0.8359716238213292,1.000060549727294,4.6694769139856587e-07,6.139693615736519e-07,0.04854385514871262,1.0537129040644189e-05
16.32,1.2562549672213604e-06,-0.9999983670155704,-0.8845152234447468,1.000049695167566,1.7176617214884412e-06,-0.9999977603161425,-0.8359712902631073,1.0000601128330686,4.614067542670808e-07,6.066994279185778e-07,0.04854393318163941,1.0417665502693296e-05
16.330000000000002,1.2451917559030434e-06,-0.9999983813964811,-0.884514969430649,1.0000493796888503,1.700962386512231e-06,-0.999997782090719,-0.8359709567048855,1.0000596759388432,4.557706306091875e-07,5.993057621278552e-07,0.048544012725763475,1.0296249992824968e-05
16.34,1.2342289889620879e-06,-0.999998395646825,-0.8845147170156574,1.0000490662749417,1.6842630515360268e-06,-0.9999978038652955,-0.8359706231466636,1.0000592390446177,4.5003406257393897e-07,5.917815295575224e-07,0.04854409386899383,1.0172769675964588e-05
16.35,1.2233597435726012e-06,-0.9999984097756013,-0.8845144660936318,1.0000487547881347,1.6675637165598168e-06,-0.9999978256398719,-0.8359702895884418,1.0000588021503924,4.4420397298721555e-07,5.841357293423499e-07,0.04854417650519005,1.0047362257736836e-05
16.36,1.212589179639452e-06,-0.999998423776102,-0.8845142167515813,1.0000484453399963,1.6508643815836125e-06,-0.9999978474144484,-0.8359699560302198,1.000058365256167,4.3827520194416056e-07,5.763616536258453e-07,0.04854426072136142,9.919916170719745e-06
16.37,1.2019104992086523e-06,-0.9999984376571646,-0.8845139688849514,1.0000481377949335,1.6341650466074025e-06,-0.9999978691890249,-0.835969622471998,1.0000579283619415,4.3225454739875013e-07,5.684681396722624e-07,0.048544346412953354,9.790567008005624e-06
16.38,1.191328767958476e-06,-0.9999984514122036,-0.8845137225795003,1.000047832262858,1.6174657116311984e-06,-0.9999978909636014,-0.8359692889137762,1.000057491467716,4.2613694367272236e-07,5.604486021937305e-07,0.04854443366572414,9.659204857959125e-06
16.39,1.1808373130738565e-06,-0.9999984650498933,-0.8845134777318969,1.0000475286098804,1.6007663766549881e-06,-0.9999979127381778,-0.8359689553555543,1.0000570545734908,4.199290635811316e-07,5.523117154737633e-07,0.04854452237634266,9.525963610368393e-06
16.4,1.170441102682102e-06,-0.9999984785637754,-0.8845132344266157,1.0000472269442113,1.584067041678784e-06,-0.9999979345127543,-0.8359686217973324,1.0000566176792653,4.136259389966821e-07,5.440510211229821e-07,0.048544612629283224,9.390735054015664e-06
16.41,1.1601335915759122e-06,-0.9999984919623581,-0.8845129925615489,1.0000469271336703,1.5721512948795225e-06,-0.99999795004989,-0.8359683571805383,1.0000562746565966,4.1201770330361026e-07,5.419124681216303e-07,0.048544635381010615,9.347522926361762e-06
16.42,1.1499196502338714e-06,-0.9999985052393106,-0.8845127522201366,1.0000466292850496,1.560235548080261e-06,-0.9999979655870258,-0.8359680925637442,1.0000559316339277,4.103158978463895e-07,5.39652284747838e-07,0.04854465965639243,9.3023488780819e-06
16.43,1.139792856412165e-06,-0.9999985184029807,-0.8845125133018917,1.0000463332683152,1.5483198012810034e-06,-0.9999979811241615,-0.83596782794695,1.000055588611259,4.0852694486883843e-07,5.372788192126166e-07,0.04854468535494172,9.255342943825795e-06
16.44,1.1297579903053054e-06,-0.9999985314471549,-0.8845122758892376,1.0000460391888786,1.5364040544817418e-06,-0.9999979966612972,-0.8359675633301559,1.00005524558859,4.066460641764364e-07,5.347858577087194e-07,0.04854471255908177,9.20639971146997e-06
16.45,1.11980874512757e-06,-0.9999985443800313,-0.8845120398828741,1.0000457469183432,1.5244883076824845e-06,-0.999998012198433,-0.8359672987133616,1.0000549025659213,4.0467956255491447e-07,5.321815983450051e-07,0.04854474116951246,9.15564757808518e-06
16.46,1.1099498140439454e-06,-0.9999985571955093,-0.8845118053639884,1.000045456560501,1.512572560883223e-06,-0.9999980277355687,-0.8359670340965675,1.0000545595432524,4.026227468392776e-07,5.294599406679978e-07,0.04854477126742096,9.102982751363342e-06
16.47,1.100175006195294e-06,-0.9999985699016364,-0.8845115722344484,1.0000451679885718,1.5006568140839655e-06,-0.9999980432727044,-0.8359667694797733,1.0000542165205837,4.004818078886714e-07,5.266289320182693e-07,0.0485448027546751,9.048532011890487e-06
16.48,1.090488924520117e-06,-0.9999985824924291,-0.8845113405742668,1.0000448813047886,1.488741067284704e-06,-0.9999980588098402,-0.8359665048629792,1.0000538734979147,3.982521427645869e-07,5.236825889598506e-07,0.04854483571128765,8.992193126111658e-06
16.490000000000002,1.0808854963075045e-06,-0.9999985949757815,-0.8845111102867731,1.0000445963843267,1.4768253204854424e-06,-0.9999980743469759,-0.835966240246185,1.000053530475246,3.9593982417793783e-07,5.206288056225361e-07,0.04854487004058805,8.934090919288096e-06
16.5,1.0713692343596237e-06,-0.9999986073458274,-0.8845108814511867,1.0000443133282915,1.464909573686185e-06,-0.9999980898841117,-0.8359659756293909,1.000053187452577,3.935403393265613e-07,5.174617156988859e-07,0.048544905821795825,8.874124285629392e-06
16.51,1.061934179642583e-06,-0.9999986196103127,-0.8845106539720698,1.0000440320135424,1.4529938268869233e-06,-0.9999981054212473,-0.8359657110125968,1.0000528444299084,3.910596472443402e-07,5.141890653259651e-07,0.04854494295947309,8.812416365966413e-06
16.52,1.0525847617042657e-06,-0.9999986317634798,-0.8845104279274676,1.0000437525396444,1.441078080087666e-06,-0.999998120958383,-0.8359654463958026,1.0000525014072394,3.884933183834002e-07,5.108050967761457e-07,0.04854498153166498,8.748867595054222e-06
16.53,1.0433151283031964e-06,-0.9999986438129357,-0.8845102032230628,1.0000434747849969,1.4291623332884044e-06,-0.9999981364955188,-0.8359651817790085,1.0000521583845707,3.8584720498520806e-07,5.073174168535033e-07,0.04854502144405437,8.683599573844347e-06
16.54,1.0341296285689547e-06,-0.9999986557530273,-0.8845099799357232,1.0000431988476284,1.417246586489147e-06,-0.9999981520326545,-0.8359649171622143,1.0000518153619018,3.8311695792019243e-07,5.037203727464856e-07,0.048545062773508896,8.616514273418474e-06
16.55,1.0250225176870811e-06,-0.9999986675912218,-0.884509757972351,1.0000429246075913,1.4053308396898855e-06,-0.9999981675697902,-0.8359646525454201,1.000051472339233,3.803083220028044e-07,5.000214315931117e-07,0.04854510542693091,8.547731641828094e-06
16.56,1.0159980613051664e-06,-0.9999986793219748,-0.8845095374090389,1.0000426521618244,1.393415092890628e-06,-0.999998183106926,-0.8359643879286259,1.0000511293165641,3.774170315854616e-07,4.962150488285744e-07,0.048545149480413,8.477154739727766e-06
16.57,1.0070506240259354e-06,-0.9999986909526113,-0.8845093181540674,1.0000423813922186,1.3814993460913665e-06,-0.9999981986440617,-0.8359641233118318,1.0000507862938954,3.7444872206543106e-07,4.923085495933677e-07,0.04854519484223563,8.404901676861698e-06
16.580000000000002,9.981843882719428e-07,-0.9999987024776951,-0.8845091002824621,1.0000421123942929,1.369583599292105e-06,-0.9999982141811974,-0.8359638586950376,1.0000504432712265,3.713992110201621e-07,4.882964976804516e-07,0.04854524158742446,8.330876933637654e-06
16.59,9.89393823764332e-07,-0.9999987139044143,-0.8845088837035624,1.0000418450514048,1.3576678524928476e-06,-0.9999982297183332,-0.8359635940782435,1.0000501002485578,3.682740287285156e-07,4.841860811177767e-07,0.0485452896253189,8.255197152973182e-06
16.6,9.80683036124151e-07,-0.9999987252274328,-0.8845086684912726,1.0000415794576085,1.3457521056935858e-06,-0.9999982452554689,-0.8359633294614494,1.0000497572258888,3.650690695694349e-07,4.799719639514421e-07,0.048545339029823276,8.177768280326347e-06
16.61,9.720465938843385e-07,-0.9999987364538102,-0.88450845455601,1.0000413154977332,1.3338363588943285e-06,-0.9999982607926046,-0.8359630648446552,1.0000494142032201,3.6178976500999e-07,4.7566120564557224e-07,0.0485453897113548,8.098705486903057e-06
16.62,9.63488528324185e-07,-0.999998747578307,-0.8845082419707586,1.0000410532646027,1.321920612095067e-06,-0.9999982763297404,-0.8359628002278611,1.0000490711805514,3.58432083770882e-07,4.712485666136246e-07,0.048545441742897544,8.017915948732579e-06
16.63,9.55003507557895e-07,-0.9999987586078535,-0.8845080306473556,1.0000407926449058,1.3100048652958097e-06,-0.999998291866876,-0.8359625356110669,1.0000487281578825,3.550013577379147e-07,4.667409774228304e-07,0.04854549503628869,7.935512976731118e-06
