r,z,U,V,W,T,rho,mu,kappa,Mr
1.5725000000000000e+01,1.0250000000000000e+01,2.8520074000305248e-04,-9.9962975096881590e-01,-8.4971433917876582e-01,1.0024856214540179e+00,9.9752054154112191e-01,1.0019738641850620e+00,1.3916303669236971e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.0500000000000000e+01,2.3061911004059667e-04,-9.9970063923192731e-01,-8.4953115698346882e-01,1.0021328164879348e+00,9.9787172273690283e-01,1.0016938365482211e+00,1.3912414396503072e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.0750000000000000e+01,1.8646698366312772e-04,-9.9975797166657854e-01,-8.4936802349498874e-01,1.0018298720803842e+00,9.9817347023543601e-01,1.0014533473662290e+00,1.3909074268975403e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.1000000000000000e+01,1.5075580829422886e-04,-9.9980433652760758e-01,-8.4922324105423141e-01,1.0015697651870126e+00,9.9843269511363553e-01,1.0012468371735519e+00,1.3906206071854887e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.1250000000000000e+01,1.2187481210103584e-04,-9.9984182910414154e-01,-8.4909513071637699e-01,1.0013464556081693e+00,9.9865535489677093e-01,1.0010695219802921e+00,1.3903743360837391e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.1500000000000000e+01,9.8519668744745788e-05,-9.9987214524087897e-01,-8.4898207275740534e-01,1.0011547501785083e+00,9.9884658173144325e-01,1.0009172867896043e+00,1.3901628983188949e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.1750000000000000e+01,7.9634493468216678e-05,-9.9989665722983567e-01,-8.4888253302069083e-01,1.0009901852478666e+00,9.9901079424907502e-01,1.0007865932768691e+00,1.3899813795512073e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.2000000000000000e+01,6.4364723668035770e-05,-9.9991647536166384e-01,-8.4879507875696114e-01,1.0008489251216879e+00,9.9915179494089512e-01,1.0006743998742285e+00,1.3898255553808729e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.2250000000000000e+01,5.2018871743205741e-05,-9.9993249782241911e-01,-8.4871838677094724e-01,1.0007276743890665e+00,9.9927285473591931e-01,1.0005780926857801e+00,1.3896917953969170e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.2500000000000000e+01,4.2037500219648002e-05,-9.9994545112587696e-01,-8.4865124602992703e-01,1.0006236023085389e+00,9.9937678632894511e-01,1.0004954258325709e+00,1.3895769803230151e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.2750000000000000e+01,3.3968069368605678e-05,-9.9995592286501089e-01,-8.4859255637523379e-01,1.0005342776434560e+00,9.9946600765671478e-01,1.0004244699889557e+00,1.3894784305402164e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.3000000000000000e+01,2.7444555296366801e-05,-9.9996438823365552e-01,-8.4854132457745657e-01,1.0004576125392604e+00,9.9954259677419133e-01,1.0003635680209655e+00,1.3893938444735632e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.3250000000000000e+01,2.2170940227540095e-05,-9.9997123149772360e-01,-8.4849665866537505e-01,1.0003918142145016e+00,9.9960833924374992e-01,1.0003112967723842e+00,1.3893212455172004e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.3500000000000000e+01,1.7907843769857393e-05,-9.9997676337379782e-01,-8.4845776121851568e-01,1.0003353433969329e+00,9.9966476902056256e-01,1.0002664341653509e+00,1.3892589363407652e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.3750000000000000e+01,1.4461700613141856e-05,-9.9998123509246284e-01,-8.4842392212836149e-01,1.0002868785768868e+00,9.9971320369882788e-01,1.0002279308900583e+00,1.3892054595695256e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.4000000000000000e+01,1.1676001691736967e-05,-9.9998484977692015e-01,-8.4839451119170683e-01,1.0002452852739148e+00,9.9975477487619691e-01,1.0001948860534020e+00,1.3891595639630585e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.4250000000000000e+01,9.4242067859804388e-06,-9.9998777164808339e-01,-8.4836897079187568e-01,1.0002095896210024e+00,9.9979045429760194e-01,1.0001665262402224e+00,1.3891201753336422e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.4500000000000000e+01,7.6040105687857965e-06,-9.9999013347041676e-01,-8.4834680884206193e-01,1.0001789556652028e+00,9.9982107635419726e-01,1.0001421875142169e+00,1.3890863715475235e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.4750000000000000e+01,6.1327042966691375e-06,-9.9999204257410390e-01,-8.4832759210399056e-01,1.0001526658657498e+00,9.9984735743755915e-01,1.0001212999496853e+00,1.3890573610412298e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.5000000000000000e+01,4.9434242410671233e-06,-9.9999358572531361e-01,-8.4831093994979201e-01,1.0001301043421171e+00,9.9986991258282065e-01,1.0001033743410825e+00,1.3890324643626146e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.5250000000000000e+01,3.9821176444875170e-06,-9.9999483306458647e-01,-8.4829651860183164e-01,1.0001107424863369e+00,9.9988926977620340e-01,1.0000879907858271e+00,1.3890110983136488e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.5500000000000000e+01,3.2050891796761240e-06,-9.9999584129143615e-01,-8.4828403586135959e-01,1.0000941266074355e+00,9.9990588225154886e-01,1.0000747888778558e+00,1.3889927623303553e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.5750000000000000e+01,2.5770169895712667e-06,-9.9999665623928424e-01,-8.4827323632005791e-01,1.0000798673220730e+00,9.9992013905620669e-01,1.0000634592857742e+00,1.3889770267857975e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.6000000000000000e+01,2.0693485350990785e-06,-9.9999731495734301e-01,-8.4826389703711758e-01,1.0000676304454179e+00,9.9993237412814995e-01,1.0000537365209277e+00,1.3889635229457329e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.6250000000000000e+01,1.6590036090718296e-06,-9.9999784739378461e-01,-8.4825582365704422e-01,1.0000571291707023e+00,9.9994287409285332e-01,1.0000453927278554e+00,1.3889519343442438e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.6500000000000000e+01,1.3273257464005714e-06,-9.9999827775650518e-01,-8.4824884693893821e-01,1.0000481173555824e+00,9.9995188495958609e-01,1.0000382323530290e+00,1.3889419893792070e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.6750000000000000e+01,1.0592344904884347e-06,-9.9999862561320674e-01,-8.4824281966571280e-01,1.0000403837589780e+00,9.9995961787180421e-01,1.0000320875679665e+00,1.3889334549555090e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.7000000000000000e+01,8.4254006419932310e-07,-9.9999890678071046e-01,-8.4823761390100838e-01,1.0000337470940610e+00,9.9996625404476691e-01,1.0000268143402102e+00,1.3889261310280698e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.7250000000000000e+01,6.6738934798446855e-07,-9.9999913404386731e-01,-8.4823311856195460e-01,1.0000280517819822e+00,9.9997194900489828e-01,1.0000222890606345e+00,1.3889198459175480e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.7500000000000000e+01,5.2581801755937340e-07,-9.9999931773670525e-01,-8.4822923727707911e-01,1.0000231643072039e+00,9.9997683622936873e-01,1.0000184056484294e+00,1.3889144522894852e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.7750000000000000e+01,4.1138850645771295e-07,-9.9999946621220426e-01,-8.4822588650029884e-01,1.0000189700892930e+00,9.9998103027056451e-01,1.0000150730662063e+00,1.3889098237030644e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.8000000000000000e+01,3.1889735161080833e-07,-9.9999958622203766e-01,-8.4822299385385858e-01,1.0000153707980590e+00,9.9998462943819877e-01,1.0000122131871867e+00,1.3889058516488704e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.8250000000000000e+01,2.4413862839299313e-07,-9.9999968322353017e-01,-8.4822049667515975e-01,1.0000122820492510e+00,9.9998771810159592e-01,1.0000097589646375e+00,1.3889024430064409e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.8500000000000000e+01,1.8371272751146823e-07,-9.9999976162778115e-01,-8.4821834074454927e-01,1.0000096314269098e+00,9.9999036866585367e-01,1.0000076528607620e+00,1.3888995178621695e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.8750000000000000e+01,1.3487178479963974e-07,-9.9999982500022699e-01,-8.4821647917323872e-01,1.0000073567860939e+00,9.9999264326802806e-01,1.0000058454982901e+00,1.3888970076365141e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.9000000000000000e+01,9.5394739546335915e-08,-9.9999987622275865e-01,-8.4821487143254459e-01,1.0000054047962497e+00,9.9999459523296197e-01,1.0000042945032288e+00,1.3888948534767067e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.9250000000000000e+01,6.3486342835027354e-08,-9.9999991762476281e-01,-8.4821348250756112e-01,1.0000037296911222e+00,9.9999627032278837e-01,1.0000029635116832e+00,1.3888930048773378e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.9500000000000000e+01,3.7695525458864998e-08,-9.9999995108904216e-01,-8.4821228216016198e-01,1.0000022921959291e+00,9.9999770780932506e-01,1.0000018213174959e+00,1.3888914184965222e+00,2.3587499999999997e-01
1.5725000000000000e+01,1.9750000000000000e+01,1.6849414648562580e-08,-9.9999997813743147e-01,-8.4821124428788419e-01,1.0000010586066694e+00,9.9999894139445122e-01,1.0000008411407504e+00,1.3888900571399312e+00,2.3587499999999997e-01
1.5725000000000000e+01,2.0000000000000000e+01,8.3600976429770813e-26,-1.0000000000000000e+00,-8.4821034636675452e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.3888888888888888e+00,2.3587499999999997e-01
1.6199999999999999e+01,0.0000000000000000e+00,1.8157245279587788e-22,1.5349253846457038e-24,-2.2859791165515580e-24,1.5000000000000000e+00,6.6666666666666663e-01,1.3580981811706159e+00,1.8862474738480777e+00,2.4299999999999999e-01
1.6199999999999999e+01,2.5000000000000000e-01,7.4910824489852521e-02,-1.1060267452737839e-01,-3.7424367245579328e-02,1.4708709930746113e+00,6.7986927793692242e-01,1.3390719661212165e+00,1.8598221751683564e+00,2.4299999999999999e-01
1.6199999999999999e+01,5.0000000000000000e-01,1.2550312491778484e-01,-2.1803144435820659e-01,-9.9337396615899631e-02,1.4411518477719951e+00,6.9388940627317586e-01,1.3194581718488045e+00,1.8325807942344507e+00,2.4299999999999999e-01
1.6199999999999999e+01,7.5000000000000000e-01,1.5659392353691864e-01,-3.1921377358248165e-01,-1.7543651185812950e-01,1.4110592985762123e+00,7.0868743858533834e-01,1.2993842326426175e+00,1.8047003231147465e+00,2.4299999999999999e-01
1.6199999999999999e+01,1.0000000000000000e+00,1.7252415560811202e-01,-4.1231331950420341e-01,-2.5780020500030265e-01,1.3808611430106756e+00,7.2418577715910781e-01,1.2790175925144014e+00,1.7764133229366688e+00,2.4299999999999999e-01
1.6199999999999999e+01,1.2500000000000000e+00,1.7707482562988994e-01,-4.9641399535322983e-01,-3.4059287101167329e-01,1.3508565753413668e+00,7.4027103857957388e-01,1.2585547043225422e+00,1.7479926448924199e+00,2.4299999999999999e-01
1.6199999999999999e+01,1.5000000000000000e+00,1.7344014004588429e-01,-5.7126177846240767e-01,-4.1974896967920161e-01,1.3213559978298264e+00,7.5679832054524576e-01,1.2382087731612101e+00,1.7197344071683476e+00,2.4299999999999999e-01
1.6199999999999999e+01,1.7500000000000000e+00,1.6424071917971556e-01,-6.3705895396427603e-01,-4.9265524056826976e-01,1.2926617628205779e+00,7.7359757112178196e-01,1.2181970694787003e+00,1.6919403742759727e+00,2.4299999999999999e-01
1.6199999999999999e+01,2.0000000000000000e+00,1.5156355606059643e-01,-6.9430439667373978e-01,-5.5784641854247941e-01,1.2650512896527515e+00,7.9048178376585321e-01,1.1987287843200516e+00,1.6649010893334051e+00,2.4299999999999999e-01
1.6199999999999999e+01,2.2500000000000000e+00,1.3701837294114885e-01,-7.4367302284065773e-01,-6.1472657300440314e-01,1.2387637181056641e+00,8.0725644881593306e-01,1.1799943681557941e+00,1.6388810668830474e+00,2.4299999999999999e-01
1.6199999999999999e+01,2.5000000000000000e+00,1.2180243363290962e-01,-7.8592758880442815e-01,-6.6332463319025359e-01,1.2139908037734752e+00,8.2372946886556075e-01,1.1621571127752879e+00,1.6141071010767887e+00,2.4299999999999999e-01
1.6199999999999999e+01,2.7500000000000000e+00,1.0676780665494651e-01,-8.2185643967853372e-01,-7.0408897014710980e-01,1.1908722410462158e+00,8.3972063965608179e-01,1.1453474498163032e+00,1.5907603469670879e+00,2.4299999999999999e-01
1.6199999999999999e+01,3.0000000000000000e+00,9.2486663684991366e-02,-8.5223148651722580e-01,-7.3772237907339144e-01,1.1694951167118302e+00,8.5506983800976855e-01,1.1296601088540579e+00,1.5689723734084138e+00,2.4299999999999999e-01
1.6199999999999999e+01,3.2500000000000000e+00,7.9311535996149929e-02,-8.7778150015803691e-01,-7.6505578341878011e-01,1.1498968255236421e+00,8.6964323911809926e-01,1.1151539627538065e+00,1.5488249482691758e+00,2.4299999999999999e-01
1.6199999999999999e+01,3.5000000000000000e+00,6.7428592364313811e-02,-8.9917665963300974e-01,-7.8695672513228432e-01,1.1320705573231766e+00,8.8333716792753414e-01,1.1018541377500732e+00,1.5303529690973241e+00,2.4299999999999999e-01
1.6199999999999999e+01,3.7500000000000000e+00,5.6902962386235961e-02,-9.1702111024721922e-01,-8.0426732717429872e-01,1.1159723973568352e+00,8.9607951089873350e-01,1.0897558104971592e+00,1.5135497368016100e+00,2.4299999999999999e-01
1.6199999999999999e+01,4.0000000000000000e+00,4.7715905291913496e-02,-9.3185102160099753e-01,-8.1776587418151125e-01,1.1015291432828571e+00,9.0782890865667654e-01,1.0788290612220277e+00,1.4983736961417051e+00,2.4299999999999999e-01
1.6199999999999999e+01,4.2500000000000000e+00,3.9794208632248307e-02,-9.4413626165281705e-01,-8.2814629831462716e-01,1.0886460935990214e+00,9.1857216581197576e-01,1.0690241878947537e+00,1.4847558165204913e+00,2.4299999999999999e-01
1.6199999999999999e+01,4.5000000000000000e+00,3.3032595297444067e-02,-9.5428431123876600e-01,-8.3601046552962788e-01,1.0772142581082387e+00,9.2832042694659522e-01,1.0602769847294495e+00,1.4726069232353467e+00,2.4299999999999999e-01
1.6199999999999999e+01,4.7500000000000000e+00,2.7310137301439177e-02,-9.6264544036447164e-01,-8.4186901644534917e-01,1.0671166423340968e+00,9.3710468034001138e-01,1.0525136187690671e+00,1.4618244705125933e+00,2.4299999999999999e-01
1.6199999999999999e+01,5.0000000000000000e+00,2.2501749878745113e-02,-9.6951846767139482e-01,-8.4614744581530466e-01,1.0582334364157144e+00,9.4497108632954008e-01,1.0456548734147533e+00,1.4522984352982684e+00,2.4299999999999999e-01
1.6199999999999999e+01,5.2500000000000000e+00,1.8485806485332396e-02,-9.7515664574424088e-01,-8.4919497967865476e-01,1.0504460795035317e+00,9.5197651694090391e-01,1.0396196478279396e+00,1.4439161775388050e+00,2.4299999999999999e-01
1.6199999999999999e+01,5.5000000000000000e+00,1.5148812074558454e-02,-9.7977337503866613e-01,-8.5129455825534672e-01,1.0436402685823112e+00,9.5818456809682861e-01,1.0343276953617224e+00,1.4365662435579478e+00,2.4299999999999999e-01
1.6199999999999999e+01,5.7500000000000000e+00,1.2387931971512070e-02,-9.8354756343700356e-01,-8.5267282832430880e-01,1.0377080392287876e+00,9.6366218839664020e-01,1.0297016495076641e+00,1.4301411798717558e+00,2.4299999999999999e-01
1.6199999999999999e+01,6.0000000000000000e+00,1.0112022787900620e-02,-9.8662852892801944e-01,-8.5350949391322306e-01,1.0325490725596080e+00,9.6847697274191391e-01,1.0256684245941943e+00,1.4245394786030476e+00,2.4299999999999999e-01
1.6199999999999999e+01,6.2500000000000000e+00,8.2416678230457421e-03,-9.8914039881095039e-01,-8.5394568809320148e-01,1.0280713863824200e+00,9.7269510001518700e-01,1.0221600958372561e+00,1.4196667997739669e+00,2.4299999999999999e-01
1.6199999999999999e+01,6.5000000000000000e+00,6.7085925265915744e-03,-9.9118599684847886e-01,-8.5409123759273220e-01,1.0241915576131524e+00,9.7637985059208054e-01,1.0191143653764005e+00,1.4154366185783342e+00,2.4299999999999999e-01
1.6199999999999999e+01,6.7500000000000000e+00,5.4547302644017415e-03,-9.9285023480408940e-01,-8.5403082202671632e-01,1.0208346041080845e+00,9.7959061730054897e-01,1.0164747132405862e+00,1.4117704350563698e+00,2.4299999999999999e-01
1.6199999999999999e+01,7.0000000000000000e+00,4.4311252474196604e-03,-9.9420304035219376e-01,-8.5382910366464548e-01,1.0179336320918311e+00,9.8238231695422240e-01,1.0141903192989317e+00,1.4085976656929606e+00,2.4299999999999999e-01
1.6199999999999999e+01,7.2500000000000000e+00,3.5967961083109646e-03,-9.9530186208083349e-01,-8.5353494011612929e-01,1.0154293335576074e+00,9.8480511341586907e-01,1.0122158274261277e+00,1.4058553158696219e+00,2.4299999999999999e-01
1.6199999999999999e+01,7.5000000000000000e+00,2.9176371768918413e-03,-9.9619379619883730e-01,-8.5318480476121283e-01,1.0132693982260934e+00,9.8690437286537636e-01,1.0105110084677784e+00,1.4034875117608034e+00,2.4299999999999999e-01
1.6199999999999999e+01,7.7500000000000000e+00,2.3654016613232740e-03,-9.9691738011308206e-01,-8.5280553788506919e-01,1.0114078877396524e+00,9.8872078428699295e-01,1.0090403653351274e+00,1.4014449518543437e+00,2.4299999999999999e-01
1.6199999999999999e+01,8.0000000000000000e+00,1.9167885406216416e-03,-9.9750409639091031e-01,-8.5241654183631099e-01,1.0098046059574843e+00,9.9029059097211414e-01,1.0077727122472266e+00,1.3996843225655926e+00,2.4299999999999999e-01
1.6199999999999999e+01,8.2500000000000000e+00,1.5526403100505730e-03,-9.9797962761383541e-01,-8.5203152033179619e-01,1.0084244883402724e+00,9.9164589075564991e-01,1.0066807509030962e+00,1.3981677095876337e+00,2.4299999999999999e-01
1.6199999999999999e+01,8.5000000000000000e+00,1.2572496053170161e-03,-9.9836489887937307e-01,-8.5165984785491977e-01,1.0072370251125704e+00,9.9281497310748523e-01,1.0057406590897759e+00,1.3968620265135778e+00,2.4299999999999999e-01
1.6199999999999999e+01,8.7500000000000000e+00,1.0177674710162737e-03,-9.9867694065608081e-01,-8.5130764140956294e-01,1.0062157267402316e+00,9.9382266985592815e-01,1.0049317016731543e+00,1.3957384745460477e+00,2.4299999999999999e-01
1.6199999999999999e+01,9.0000000000000000e+00,8.2370337062613206e-04,-9.9892960064070035e-01,-8.5097859445293123e-01,1.0053376358345349e+00,9.9469070325801123e-01,1.0042358697917391e+00,1.3947720413774154e+00,2.4299999999999999e-01
1.6199999999999999e+01,9.2500000000000000e+00,6.6650604654738821e-04,-9.9913412939739288e-01,-8.5067462194901422e-01,1.0045828865120148e+00,9.9543802052220209e-01,1.0036375510972517e+00,1.3939410431906274e+00,2.4299999999999999e-01
1.6199999999999999e+01,9.5000000000000000e+00,5.3921438763277396e-04,-9.9929966099062983e-01,-8.5039635621152176e-01,1.0039343101746501e+00,9.9608110796216776e-01,1.0031232318062884e+00,1.3932267108420673e+00,2.4299999999999999e-01
1.6199999999999999e+01,9.7500000000000000e+00,4.3616810981154361e-04,-9.9943360661235969e-01,-8.5014352545012606e-01,1.0033770853646247e+00,9.9663428095590056e-01,1.0026812299288339e+00,1.3926128193456027e+00,2.4299999999999999e-01
